-1.000000000000000000e+02	1.710912322306905907e+19
-9.962756052141527618e+01	1.716832629950670029e+19
-9.925512104283053816e+01	1.722209702202599834e+19
-9.888268156424581434e+01	1.727064723085385318e+19
-9.851024208566107632e+01	1.731418129668156006e+19
-9.813780260707635250e+01	1.735289637603521741e+19
-9.776536312849161448e+01	1.738698265813605990e+19
-9.739292364990689066e+01	1.741662360352450970e+19
-9.702048417132216684e+01	1.744199617471123456e+19
-9.664804469273742882e+01	1.746327105911269990e+19
-9.627560521415270500e+01	1.748061288451826278e+19
-9.590316573556796698e+01	1.749418042733053133e+19
-9.553072625698324316e+01	1.750412681381134131e+19
-9.515828677839850513e+01	1.751059971455972557e+19
-9.478584729981378132e+01	1.751374153244094054e+19
-9.441340782122904329e+01	1.751368958417898701e+19
-9.404096834264431948e+01	1.751057627581801677e+19
-9.366852886405959566e+01	1.750452927225256960e+19
-9.329608938547485764e+01	1.749567166101970534e+19
-9.292364990689013382e+01	1.748412211054051533e+19
-9.255121042830539579e+01	1.746999502299263181e+19
-9.217877094972067198e+01	1.745340068198966886e+19
-9.180633147113593395e+01	1.743444539523815629e+19
-9.143389199255121014e+01	1.741323163233751450e+19
-9.106145251396648632e+01	1.738985815788284314e+19
-9.068901303538174830e+01	1.736442016002582528e+19
-9.031657355679702448e+01	1.733700937464429568e+19
-8.994413407821228645e+01	1.730771420526595072e+19
-8.957169459962756264e+01	1.727661983888715366e+19
-8.919925512104282461e+01	1.724380835782374810e+19
-8.882681564245810080e+01	1.720935884772606157e+19
-8.845437616387337698e+01	1.717334750188639027e+19
-8.808193668528863896e+01	1.713584772196291789e+19
-8.770949720670391514e+01	1.709693021524045210e+19
-8.733705772811917711e+01	1.705666308854412493e+19
-8.696461824953445330e+01	1.701511193891883008e+19
-8.659217877094971527e+01	1.697233994118349619e+19
-8.621973929236499146e+01	1.692840793246534861e+19
-8.584729981378026764e+01	1.688337449381687501e+19
-8.547486033519552961e+01	1.683729602901380506e+19
-8.510242085661080580e+01	1.679022684062997094e+19
-8.472998137802606777e+01	1.674221920348157542e+19
-8.435754189944134396e+01	1.669332343553036493e+19
-8.398510242085660593e+01	1.664358796633217843e+19
-8.361266294227188212e+01	1.659305940311480115e+19
-8.324022346368715830e+01	1.654178259456602522e+19
-8.286778398510242027e+01	1.648980069241016730e+19
-8.249534450651768225e+01	1.643715521084899533e+19
-8.212290502793295843e+01	1.638388608394014515e+19
-8.175046554934823462e+01	1.633003172098379571e+19
-8.137802607076349659e+01	1.627562905998624358e+19
-8.100558659217877278e+01	1.622071361926637978e+19
-8.063314711359404896e+01	1.616531954726900531e+19
-8.026070763500931093e+01	1.610947967064700109e+19
-7.988826815642457291e+01	1.605322554067180749e+19
-7.951582867783984909e+01	1.599658747803021722e+19
-7.914338919925512528e+01	1.593959461606295552e+19
-7.877094972067038725e+01	1.588227494249928499e+19
-7.839851024208566344e+01	1.582465533973935923e+19
-7.802607076350093962e+01	1.576676162373492941e+19
-7.765363128491620159e+01	1.570861858151669760e+19
-7.728119180633146357e+01	1.565025000741553971e+19
-7.690875232774673975e+01	1.559167873802265805e+19
-7.653631284916201594e+01	1.553292668593270579e+19
-7.616387337057727791e+01	1.547401487231183872e+19
-7.579143389199255409e+01	1.541496345833196339e+19
-7.541899441340783028e+01	1.535579177551014707e+19
-7.504655493482309225e+01	1.529651835499158528e+19
-7.467411545623835423e+01	1.523716095581274112e+19
-7.430167597765363041e+01	1.517773659218017690e+19
-7.392923649906890660e+01	1.511826155979936973e+19
-7.355679702048416857e+01	1.505875146128650240e+19
-7.318435754189944475e+01	1.499922123069531955e+19
-7.281191806331470673e+01	1.493968515718966067e+19
-7.243947858472998291e+01	1.488015690789165056e+19
-7.206703910614524489e+01	1.482064954993405952e+19
-7.169459962756052107e+01	1.476117557174470656e+19
-7.132216014897579726e+01	1.470174690358957670e+19
-7.094972067039105923e+01	1.464237493740055347e+19
-7.057728119180633541e+01	1.458307054591251046e+19
-7.020484171322159739e+01	1.452384410113412096e+19
-6.983240223463687357e+01	1.446470549217524326e+19
-6.945996275605213555e+01	1.440566414245351834e+19
-6.908752327746741173e+01	1.434672902630177997e+19
-6.871508379888268792e+01	1.428790868499696640e+19
-6.834264432029794989e+01	1.422921124223086182e+19
-6.797020484171321186e+01	1.417064441904198246e+19
-6.759776536312850226e+01	1.411221554822735872e+19
-6.722532588454376423e+01	1.405393158825228698e+19
-6.685288640595902621e+01	1.399579913667557171e+19
-6.648044692737430239e+01	1.393782444310698189e+19
-6.610800744878957858e+01	1.388001342171325235e+19
-6.573556797020484055e+01	1.382237166328826675e+19
-6.536312849162010252e+01	1.376490444690255258e+19
-6.499068901303537871e+01	1.370761675114667622e+19
-6.461824953445065489e+01	1.365051326498262221e+19
-6.424581005586591687e+01	1.359359839821671219e+19
-6.387337057728119305e+01	1.353687629160722637e+19
-6.350093109869646213e+01	1.348035082661928960e+19
-6.312849162011173121e+01	1.342402563483933696e+19
-6.275605214152700029e+01	1.336790410706075648e+19
-6.238361266294226937e+01	1.331198940205229056e+19
-6.201117318435754555e+01	1.325628445501996032e+19
-6.163873370577281463e+01	1.320079198577311539e+19
-6.126629422718808371e+01	1.314551450660495974e+19
-6.089385474860335279e+01	1.309045432989719757e+19
-6.052141527001862187e+01	1.303561357545843098e+19
-6.014897579143389095e+01	1.298099417760538010e+19
-5.977653631284916003e+01	1.292659789199586099e+19
-5.940409683426442911e+01	1.287242630222194278e+19
-5.903165735567970529e+01	1.281848082617161728e+19
-5.865921787709497437e+01	1.276476272216684134e+19
-5.828677839851024345e+01	1.271127309488569754e+19
-5.791433891992551253e+01	1.265801290107592499e+19
-5.754189944134078161e+01	1.260498295506715648e+19
-5.716945996275605069e+01	1.255218393408855859e+19
-5.679702048417131977e+01	1.249961638339866829e+19
-5.642458100558659595e+01	1.244728072123363942e+19
-5.605214152700186503e+01	1.239517724358037504e+19
-5.567970204841713411e+01	1.234330612878023066e+19
-5.530726256983240319e+01	1.229166744196922368e+19
-5.493482309124767227e+01	1.224026113936020685e+19
-5.456238361266294135e+01	1.218908707237249024e+19
-5.418994413407821042e+01	1.213814499161396429e+19
-5.381750465549347950e+01	1.208743455072076186e+19
-5.344506517690875569e+01	1.203695531005934182e+19
-5.307262569832402477e+01	1.198670674029556531e+19
-5.270018621973929385e+01	1.193668822583530496e+19
-5.232774674115456293e+01	1.188689906814091674e+19
-5.195530726256983201e+01	1.183733848892770509e+19
-5.158286778398510108e+01	1.178800563324454912e+19
-5.121042830540037016e+01	1.173889957244241306e+19
-5.083798882681564635e+01	1.169001930703466701e+19
-5.046554934823091543e+01	1.164136376945274880e+19
-5.009310986964618451e+01	1.159293182670067507e+19
-4.972067039106145359e+01	1.154472228291188531e+19
-4.934823091247672266e+01	1.149673388181153587e+19
-4.897579143389199174e+01	1.144896530908754125e+19
-4.860335195530726082e+01	1.140141519467326259e+19
-4.823091247672252990e+01	1.135408211494493184e+19
-4.785847299813780609e+01	1.130696459483652710e+19
-4.748603351955307517e+01	1.126006110987490099e+19
-4.711359404096834425e+01	1.121337008813779558e+19
-4.674115456238361332e+01	1.116688991213727130e+19
-4.636871508379888240e+01	1.112061892063102566e+19
-4.599627560521415148e+01	1.107455541036401459e+19
-4.562383612662942056e+01	1.102869763774261043e+19
-4.525139664804469675e+01	1.098304382044356403e+19
-4.487895716945996583e+01	1.093759213895986995e+19
-4.450651769087523490e+01	1.089234073808563610e+19
-4.413407821229050398e+01	1.084728772834196480e+19
-4.376163873370577306e+01	1.080243118734564966e+19
-4.338919925512104214e+01	1.075776916112276480e+19
-4.301675977653631122e+01	1.071329966536871526e+19
-4.264432029795158030e+01	1.066902068665664307e+19
-4.227188081936685649e+01	1.062493018359573709e+19
-4.189944134078212556e+01	1.058102608794121011e+19
-4.152700186219739464e+01	1.053730630565732352e+19
-4.115456238361266372e+01	1.049376871793513267e+19
-4.078212290502793280e+01	1.045041118216624538e+19
-4.040968342644320188e+01	1.040723153287417856e+19
-4.003724394785847096e+01	1.036422758260446413e+19
-3.966480446927374715e+01	1.032139712277497446e+19
-3.929236499068901622e+01	1.027873792448765338e+19
-3.891992551210428530e+01	1.023624773930287104e+19
-3.854748603351955438e+01	1.019392429997757030e+19
-3.817504655493482346e+01	1.015176532116840038e+19
-3.780260707635009254e+01	1.010976850010085171e+19
-3.743016759776536162e+01	1.006793151720547123e+19
-3.705772811918063070e+01	1.002625203672224563e+19
-3.668528864059590688e+01	9.984727707273975808e+18
-3.631284916201117596e+01	9.943356162409803776e+18
-3.594040968342643794e+01	9.902135021119600640e+18
-3.556797020484171412e+01	9.861061888320278528e+18
-3.519553072625699031e+01	9.820134355314665472e+18
-3.482309124767225228e+01	9.779350000224065536e+18
-3.445065176908752846e+01	9.738706388394915840e+18
-3.407821229050279044e+01	9.698201072780675072e+18
-3.370577281191806662e+01	9.657831594299457536e+18
-3.333333333333332860e+01	9.617595482168070144e+18
-3.296089385474860478e+01	9.577490254213466112e+18
-3.258845437616388097e+01	9.537513417161809920e+18
-3.221601489757914294e+01	9.497662466906185728e+18
-3.184357541899441912e+01	9.457934888753350656e+18
-3.147113594040968110e+01	9.418328157650163712e+18
-3.109869646182495728e+01	9.378839738390308864e+18
-3.072625698324021926e+01	9.339467085801754624e+18
-3.035381750465549544e+01	9.300207644915615744e+18
-2.998137802607075741e+01	9.261058851116785664e+18
-2.960893854748603360e+01	9.222018130276922368e+18
-2.923649906890130978e+01	9.183082898870198272e+18
-2.886405959031657176e+01	9.144250564072318976e+18
-2.849162011173184794e+01	9.105518523843164160e+18
-2.811918063314710992e+01	9.066884166993585152e+18
-2.774674115456238610e+01	9.028344873236598784e+18
-2.737430167597764807e+01	8.989898013223531520e+18
-2.700186219739292426e+01	8.951540948565350400e+18
-2.662942271880820044e+01	8.913271031839604736e+18
-2.625698324022346242e+01	8.875085606583271424e+18
-2.588454376163873860e+01	8.836982007271911424e+18
-2.551210428305400058e+01	8.798957559285305344e+18
-2.513966480446927676e+01	8.761009578860022784e+18
-2.476722532588453873e+01	8.723135373029089280e+18
-2.439478584729981492e+01	8.685332239549096960e+18
-2.402234636871509110e+01	8.647597466814966784e+18
-2.364990689013035308e+01	8.609928333762672640e+18
-2.327746741154562926e+01	8.572322109760066560e+18
-2.290502793296089123e+01	8.534776054486133760e+18
-2.253258845437616742e+01	8.497287417798844416e+18
-2.216014897579142939e+01	8.459853439591776256e+18
-2.178770949720670558e+01	8.422471349639746560e+18
-2.141527001862198176e+01	8.385138367433634816e+18
-2.104283054003724374e+01	8.347851702004525056e+18
-2.067039106145251992e+01	8.310608551737378816e+18
-2.029795158286778189e+01	8.273406104174370816e+18
-1.992551210428305808e+01	8.236241535808034816e+18
-1.955307262569832005e+01	8.199112011864336384e+18
-1.918063314711359624e+01	8.162014686075859968e+18
-1.880819366852885821e+01	8.124946700445130752e+18
-1.843575418994413440e+01	8.087905184998285312e+18
-1.806331471135941058e+01	8.050887257529122816e+18
-1.769087523277467255e+01	8.013890023333639168e+18
-1.731843575418994874e+01	7.976910574935184384e+18
-1.694599627560521071e+01	7.939945991800225792e+18
-1.657355679702048690e+01	7.902993340044898304e+18
-1.620111731843574887e+01	7.866049672132292608e+18
-1.582867783985102506e+01	7.829112026560643072e+18
-1.545623836126630124e+01	7.792177427542402048e+18
-1.508379888268156321e+01	7.755242884674207744e+18
-1.471135940409683940e+01	7.718305392597939200e+18
-1.433891992551210137e+01	7.681361930652636160e+18
-1.396648044692737756e+01	7.644409462517575680e+18
-1.359404096834263953e+01	7.607444935846307840e+18
-1.322160148975791572e+01	7.570465281891773440e+18
-1.284916201117319190e+01	7.533467415122497536e+18
-1.247672253258845387e+01	7.496448232829777920e+18
-1.210428305400373006e+01	7.459404614725971968e+18
-1.173184357541899203e+01	7.422333422533783552e+18
-1.135940409683426822e+01	7.385231499566543872e+18
-1.098696461824953019e+01	7.348095670299489280e+18
-1.061452513966480637e+01	7.310922739931978752e+18
-1.024208566108008256e+01	7.273709493940578304e+18
-9.869646182495344533e+00	7.236452697623047168e+18
-9.497206703910620718e+00	7.199149095633108992e+18
-9.124767225325882691e+00	7.161795411505967104e+18
-8.752327746741158876e+00	7.124388347174503424e+18
-8.379888268156420850e+00	7.086924582476101632e+18
-8.007448789571697034e+00	7.049400774649999360e+18
-7.635009310986959008e+00	7.011813557825129472e+18
-7.262569832402235193e+00	6.974159542498285568e+18
-6.890130353817511377e+00	6.936435315002642432e+18
-6.517690875232773351e+00	6.898637436966383616e+18
-6.145251396648049536e+00	6.860762444761495552e+18
-5.772811918063311509e+00	6.822806848942467072e+18
-5.400372439478587694e+00	6.784767133674918912e+18
-5.027932960893849668e+00	6.746639756153911296e+18
-4.655493482309125852e+00	6.708421146011927552e+18
-4.283054003724402037e+00	6.670107704716307456e+18
-3.910614525139664011e+00	6.631695804956055552e+18
-3.538175046554940195e+00	6.593181790017854464e+18
-3.165735567970202169e+00	6.554561973151132672e+18
-2.793296089385478354e+00	6.515832636922055680e+18
-2.420856610800740327e+00	6.476990032556244992e+18
-2.048417132216016512e+00	6.438030379270106112e+18
-1.675977653631292696e+00	6.398949863590560768e+18
-1.303538175046554670e+00	6.359744638663004160e+18
-9.310986964618308548e-01	6.320410823547332608e+18
-5.586592178770928285e-01	6.280944502501820416e+18
-1.862197392923690131e-01	6.241341724254682112e+18
1.862197392923690131e-01	6.201598501263080448e+18
5.586592178770928285e-01	6.161710808959416320e+18
9.310986964618308548e-01	6.121674584984641536e+18
1.303538175046554670e+00	6.081485728408427520e+18
1.675977653631278486e+00	6.041140098935890944e+18
2.048417132216016512e+00	6.000633516100718592e+18
2.420856610800740327e+00	5.959961758444404736e+18
2.793296089385478354e+00	5.919120562681357312e+18
3.165735567970202169e+00	5.878105622849637376e+18
3.538175046554940195e+00	5.836912589447062528e+18
3.910614525139664011e+00	5.795537068552397824e+18
4.283054003724387826e+00	5.753974620931368960e+18
4.655493482309125852e+00	5.712220761127206912e+18
5.027932960893849668e+00	5.670270956535457792e+18
5.400372439478587694e+00	5.628120626462721024e+18
5.772811918063311509e+00	5.585765141169046528e+18
6.145251396648049536e+00	5.543199820893649920e+18
6.517690875232773351e+00	5.500419934863660032e+18
6.890130353817497166e+00	5.457420700285521920e+18
7.262569832402235193e+00	5.414197281318773760e+18
7.635009310986959008e+00	5.370744788031796224e+18
8.007448789571697034e+00	5.327058275339216896e+18
8.379888268156420850e+00	5.283132741920610304e+18
8.752327746741158876e+00	5.238963129120081920e+18
9.124767225325882691e+00	5.194544319826406400e+18
9.497206703910606507e+00	5.149871137333280768e+18
9.869646182495344533e+00	5.104938344179345408e+18
1.024208566108006835e+01	5.059740640967513088e+18
1.061452513966480637e+01	5.014272665163203584e+18
1.098696461824953019e+01	4.968528989871095808e+18
1.135940409683426822e+01	4.922504122589876224e+18
1.173184357541899203e+01	4.876192503944616960e+18
1.210428305400373006e+01	4.829588506396259328e+18
1.247672253258845387e+01	4.782686432927782912e+18
1.284916201117317769e+01	4.735480515706519552e+18
1.322160148975791572e+01	4.687964914722179072e+18
1.359404096834263953e+01	4.640133716400056320e+18
1.396648044692737756e+01	4.591980932188848128e+18
1.433891992551210137e+01	4.543500497122673664e+18
1.471135940409683940e+01	4.494686268356616704e+18
1.508379888268156321e+01	4.445532023675342848e+18
1.545623836126628703e+01	4.396031459974161920e+18
1.582867783985102506e+01	4.346178191711961600e+18
1.620111731843574887e+01	4.295965749335471616e+18
1.657355679702048690e+01	4.245387577674141696e+18
1.694599627560521071e+01	4.194437034305138688e+18
1.731843575418994874e+01	4.143107387887709696e+18
1.769087523277467255e+01	4.091391816466339840e+18
1.806331471135939637e+01	4.039283405741987840e+18
1.843575418994413440e+01	3.986775147310740480e+18
1.880819366852885821e+01	3.933859936869189120e+18
1.918063314711359624e+01	3.880530572385756160e+18
1.955307262569832005e+01	3.826779752237358592e+18
1.992551210428305808e+01	3.772600073310503936e+18
2.029795158286778189e+01	3.717984029066178560e+18
2.067039106145250571e+01	3.662924007567677440e+18
2.104283054003724374e+01	3.607412289470587392e+18
2.141527001862196755e+01	3.551441045974097408e+18
2.178770949720670558e+01	3.495002336732792320e+18
2.216014897579142939e+01	3.438088107728087552e+18
2.253258845437616742e+01	3.380690189098366464e+18
2.290502793296089123e+01	3.322800292927005184e+18
2.327746741154562926e+01	3.264410010987254784e+18
2.364990689013035308e+01	3.205510812443129856e+18
2.402234636871507689e+01	3.146094041505267712e+18
2.439478584729981492e+01	3.086150915040796672e+18
2.476722532588453873e+01	3.025672520136194048e+18
2.513966480446927676e+01	2.964649811612078080e+18
2.551210428305400058e+01	2.903073609488901632e+18
2.588454376163873860e+01	2.840934596402406400e+18
2.625698324022346242e+01	2.778223314967792128e+18
2.662942271880818623e+01	2.714930165091378176e+18
2.700186219739292426e+01	2.651045401228647936e+18
2.737430167597764807e+01	2.586559129587469312e+18
2.774674115456238610e+01	2.521461305275223552e+18
2.811918063314712413e+01	2.455741729388643840e+18
2.849162011173183373e+01	2.389390046045042176e+18
2.886405959031657176e+01	2.322395739353594368e+18
2.923649906890130978e+01	2.254748130325406720e+18
2.960893854748601939e+01	2.186436373720890880e+18
2.998137802607075741e+01	2.117449454833066240e+18
3.035381750465549544e+01	2.047776186205416448e+18
3.072625698324023347e+01	1.977405204282676992e+18
3.109869646182494307e+01	1.906324965993161216e+18
3.147113594040968110e+01	1.834523745260970240e+18
3.184357541899441912e+01	1.761989629446609408e+18
3.221601489757912873e+01	1.688710515714247168e+18
3.258845437616386675e+01	1.614674107324023296e+18
3.296089385474860478e+01	1.539867909847720448e+18
3.333333333333334281e+01	1.464279227305946624e+18
3.370577281191805241e+01	1.387895158225136896e+18
3.407821229050279044e+01	1.310702591612440320e+18
3.445065176908752846e+01	1.232688202846708480e+18
3.482309124767223807e+01	1.153838449483568128e+18
3.519553072625697610e+01	1.074139566972601216e+18
3.556797020484171412e+01	9.935775642847078400e+17
3.594040968342645215e+01	9.121382194474392320e+17
3.631284916201116175e+01	8.298070749862629120e+17
3.668528864059589978e+01	7.465694332695212800e+17
3.705772811918063780e+01	6.624103517549451520e+17
3.743016759776534741e+01	5.773146381353011200e+17
3.780260707635008544e+01	4.912668453809095680e+17
3.817504655493482346e+01	4.042512666766615040e+17
3.854748603351956149e+01	3.162519302509609600e+17
3.891992551210427109e+01	2.272525940941776320e+17
3.929236499068900912e+01	1.372367405639366880e+17
3.966480446927374715e+01	4.618757087470079200e+16
4.003724394785848517e+01	-4.591200053119595200e+16
