-7.500000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00
-7.299813780260707574e+01	9.470370173647109985e+10	5.702105190605852051e+11
-7.099627560521415148e+01	4.189875319022528076e+11	1.375230311731587402e+12
-6.899441340782122722e+01	1.024077757834272827e+12	2.471294145338445312e+12
-6.699255121042830297e+01	1.966293267893346436e+12	3.988794232346364746e+12
-6.499068901303537871e+01	3.340666880709137695e+12	6.161694318117707031e+12
-6.298882681564245445e+01	5.319515863902734375e+12	9.347726031640222656e+12
-6.098696461824953019e+01	8.187660103155378906e+12	1.404379484482294141e+13
-5.898510242085660593e+01	1.237079731799478516e+13	2.090546251020319531e+13
-5.698324022346368167e+01	1.845982226669762109e+13	3.077917234821142969e+13
-5.498137802607075741e+01	2.723825846347351172e+13	4.475125168098332031e+13
-5.297951582867783316e+01	3.972022617562185156e+13	6.421096735157907031e+13
-5.097765363128491600e+01	5.720244010709324219e+13	9.091908652465673438e+13
-4.897579143389199174e+01	8.132756753796768750e+13	1.270707043464105156e+14
-4.697392923649906749e+01	1.141506666592766094e+14	1.753418622266116250e+14
-4.497206703910614323e+01	1.581974831160654688e+14	2.389122169230295938e+14
-4.297020484171321897e+01	2.165035753618334062e+14	3.214585008561882500e+14
-4.096834264432029471e+01	2.926253875199496875e+14	4.271141236792538750e+14
-3.896648044692737045e+01	3.906165791080538750e+14	5.603889233035219375e+14
-3.696461824953444619e+01	5.149637382931330000e+14	7.260412334968512500e+14
-3.496275605214152193e+01	6.704749732394395000e+14	9.288942273999760000e+14
-3.296089385474859768e+01	8.621140731315835000e+14	1.173591553996326500e+15
-3.095903165735567342e+01	1.094773827374055750e+15	1.464293886532683000e+15
-2.895716945996274916e+01	1.372986085196219250e+15	1.804326967019661000e+15
-2.695530726256983201e+01	1.700573380783882000e+15	2.195801031737371500e+15
-2.495344506517690775e+01	2.080256256959086000e+15	2.639229186574540000e+15
-2.295158286778398349e+01	2.513239835985980500e+15	3.133177190843703500e+15
-2.094972067039105923e+01	2.998810821310300000e+15	3.673978945958180000e+15
-1.894785847299813497e+01	3.533980791274198000e+15	4.255551047491601500e+15
-1.694599627560521071e+01	4.113213034636329000e+15	4.869336280075420000e+15
-1.494413407821228645e+01	4.728268457305412000e+15	5.504399754747233000e+15
-1.294227188081936220e+01	5.368201445078391000e+15	6.147692065380357000e+15
-1.094040968342643794e+01	6.019528893274760000e+15	6.784481151753937000e+15
-8.938547486033513678e+00	6.666584634905435000e+15	7.398939068374205000e+15
-6.936685288640589420e+00	7.292057224479272000e+15	7.974853195279213000e+15
-4.934823091247665161e+00	7.877692256064623000e+15	8.496416042869000000e+15
-2.932960893854740902e+00	8.405122884649957000e+15	8.949036332189075000e+15
-9.310986964618166439e-01	8.856776472649993000e+15	9.320108530816684000e+15
1.070763500931107615e+00	9.216793881968382000e+15	9.599679435926874000e+15
3.072625698324031873e+00	9.471892836236952000e+15	9.780958441722600000e+15
5.074487895716956132e+00	9.612108841736742000e+15	9.860631585646980000e+15
7.076350093109880390e+00	9.631356046775252000e+15	9.838956619731998000e+15
9.078212290502804649e+00	9.527764894989122000e+15	9.719635363298054000e+15
1.108007448789572891e+01	9.303771759984830000e+15	9.509478671440886000e+15
1.308193668528865317e+01	8.965956071658446000e+15	9.217896757598058000e+15
1.508379888268157742e+01	8.524640912028697000e+15	8.856261630228959000e+15
1.708566108007450168e+01	7.993291851590049000e+15	8.437197494439081000e+15
1.908752327746742594e+01	7.387764133269925000e+15	7.973858028268528000e+15
2.108938547486033599e+01	6.725458583605897000e+15	7.479246156716511000e+15
2.309124767225326025e+01	6.024450699304365000e+15	6.965622990063398000e+15
2.509310986964618451e+01	5.302654872342858000e+15	6.444039552802263000e+15
2.709497206703910877e+01	4.577077303062068000e+15	5.924009934985516000e+15
2.909683426443203302e+01	3.863198321540022500e+15	5.413329704267806000e+15
3.109869646182495728e+01	3.174509640994949500e+15	4.918030544540699000e+15
3.310055865921788154e+01	2.522216599020317500e+15	4.442452181571298000e+15
3.510242085661080580e+01	1.915101420297522500e+15	3.989406111949105000e+15
3.710428305400373006e+01	1.359532077165937500e+15	3.560402408946611500e+15
3.910614525139665432e+01	8.595929712231005000e+14	3.155910642653310000e+15
4.110800744878957858e+01	4.173085371958808125e+14	2.775628314684914000e+15
4.310986964618250283e+01	3.292887384131364453e+13	2.418734652013689000e+15
4.511173184357542709e+01	-2.947526164873480625e+14	2.084113450954577750e+15
4.711359404096835135e+01	-5.680762637898400000e+14	1.770535069885246000e+15
4.911545623836127561e+01	-7.902093658441997500e+14	1.476793742902628250e+15
5.111731843575419987e+01	-9.648709972005060000e+14	1.201801370897653000e+15
5.311918063314712413e+01	-1.096097547037327000e+15	9.446424112799277500e+14
5.512104283054003417e+01	-1.188052658538724250e+15	7.045964052649048750e+14
5.712290502793297264e+01	-1.244880999098267500e+15	4.811353522337796250e+14
5.912476722532588269e+01	-1.270602410015492500e+15	2.739030041552775625e+14
6.112662942271882116e+01	-1.269041278593521000e+15	8.268258901582757812e+13
6.312849162011173121e+01	-1.243785117697131750e+15	-9.264131409823984375e+13
6.513035381750466968e+01	-1.198166041838394500e+15	-2.521219891774359688e+14
6.713221601489757973e+01	-1.135258946723133250e+15	-3.957872768635953750e+14
6.913407821229051820e+01	-1.057890701044956375e+15	-5.236714193676450000e+14
7.113594040968342824e+01	-9.686555341032441250e+14	-6.358409839976956250e+14
7.313780260707636671e+01	-8.699329599298223750e+14	-7.324148075976291250e+14
7.513966480446927676e+01	-7.639058206056525000e+14	-8.135785178596277500e+14
7.714152700186221523e+01	-6.525771154728460000e+14	-8.795943806158090000e+14
7.914338919925512528e+01	-5.377850284428387500e+14	-9.308071285089201250e+14
8.114525139664806375e+01	-4.212159369725962500e+14	-9.676462568741516250e+14
8.314711359404097379e+01	-3.044152969063661250e+14	-9.906252003168701250e+14
8.514897579143391226e+01	-1.887963325099662188e+14	-1.000337878597216875e+15
8.715083798882682231e+01	-7.564656767800445312e+13	-9.974532444318130000e+14
8.915270018621976078e+01	3.386755522856248047e+13	-9.827085422792521250e+14
9.115456238361267083e+01	1.386974904625827656e+14	-9.569019012335550000e+14
9.315642458100560930e+01	2.379102321484543125e+14	-9.208846481153855000e+14
9.515828677839851935e+01	3.306862350686993125e+14	-8.755534482255428750e+14
9.716014897579145781e+01	4.163172738417707500e+14	-8.218421976316366250e+14
9.916201117318436786e+01	4.942041543694863750e+14	-7.607135801019331250e+14
1.011638733705773063e+02	5.638543535410692500e+14	-6.931503369663718750e+14
1.031657355679702164e+02	6.248796649011992500e+14	-6.201464688071483750e+14
1.051675977653631548e+02	6.769938011870181250e+14	-5.426986719147166875e+14
1.071694599627560649e+02	7.200097567151346250e+14	-4.617982518374153750e+14
1.091713221601490034e+02	7.538366754603247500e+14	-3.784235890329610000e+14
1.111731843575419134e+02	7.784760507796437500e+14	-2.935330621904292500e+14
1.131750465549348519e+02	7.940172556827375000e+14	-2.080582652014603438e+14
1.151769087523277619e+02	8.006325656557776250e+14	-1.228974193039537656e+14
1.171787709497206720e+02	7.985718957935821250e+14	-3.890903206776899219e+13
1.191806331471136104e+02	7.881574043990928750e+14	4.309401117987782812e+13
1.211824953445065205e+02	7.697779711251692500e+14	1.223497059623643281e+14
1.231843575418994590e+02	7.438834369248727500e+14	1.981514077236866562e+14
1.251862197392923690e+02	7.109784732156451250e+14	2.698515516946070625e+14
1.271880819366853075e+02	6.716160388319096250e+14	3.368647518268378125e+14
1.291899441340782175e+02	6.263905250120371250e+14	3.986704335942245625e+14
1.311918063314711560e+02	5.759307909746131250e+14	4.548150679125518750e+14
1.331936685288640660e+02	5.208932940761293750e+14	5.049139444646721875e+14
1.351955307262570045e+02	4.619554232130436875e+14	5.486523380335691250e+14
1.371973929236499146e+02	3.998090162133499375e+14	5.857859350207320000e+14
1.391992551210428530e+02	3.351539627918351875e+14	6.161404890264603750e+14
1.412011173184357631e+02	2.686918109994899688e+14	6.396107991818161250e+14
1.432029795158287016e+02	2.011193914750939062e+14	6.561591761608912500e+14
1.452048417132216116e+02	1.331225849558839844e+14	6.658135386746603750e+14
1.472067039106145501e+02	6.537041258344198438e+13	6.686651881388655000e+14
1.492085661080074601e+02	-1.490407516256317383e+12	6.648662062070696250e+14
1.512104283054003986e+02	-6.684039533852344531e+13	6.546263759479600000e+14
1.532122905027933086e+02	-1.300917960411180156e+14	6.382095693859000000e+14
1.552141527001862471e+02	-1.906927202069575625e+14	6.159296434173470000e+14
1.572160148975791572e+02	-2.481309975584731875e+14	5.881459792815398750e+14
1.592178770949720956e+02	-3.019377129015884375e+14	5.552588306845098750e+14
1.612197392923650057e+02	-3.516903132786180625e+14	5.177045971707193750e+14
1.632216014897579441e+02	-3.970151592907086250e+14	4.759510468931190000e+14
1.652234636871508542e+02	-4.375894511865096250e+14	4.304924369319566250e+14
1.672253258845437927e+02	-4.731425547981749375e+14	3.818444670167348125e+14
1.692271880819367027e+02	-5.034568253171538750e+14	3.305390589300808125e+14
1.712290502793296412e+02	-5.283680357898635625e+14	2.771190404169625625e+14
1.732309124767225512e+02	-5.477654615779949375e+14	2.221328729537640000e+14
1.752327746741154897e+02	-5.615915918703741250e+14	1.661295595899562188e+14
1.772346368715083997e+02	-5.698413883196942500e+14	1.096538059861588750e+14
1.792364990689013382e+02	-5.725610220315052500e+14	5.324142580877953125e+13
1.812383612662942483e+02	-5.698460859091178750e+14	-2.585068115392218750e+12
1.832402234636871867e+02	-5.618393580306527500e+14	-5.732073444975482031e+13
1.852420856610800683e+02	-5.487282350103175000e+14	-1.104823225064632656e+14
1.872439478584730068e+02	-5.307419379379336875e+14	-1.616121579117479375e+14
1.892458100558659453e+02	-5.081485315802430000e+14	-2.102816815754358750e+14
1.912476722532588838e+02	-4.812517320607873750e+14	-2.560945550920841875e+14
1.932495344506517654e+02	-4.503874515831343125e+14	-2.986893126700680000e+14
1.952513966480447039e+02	-4.159200569943532500e+14	-3.377416055605431250e+14
1.972532588454376423e+02	-3.782383827996863125e+14	-3.729661103922738750e+14
1.992551210428305808e+02	-3.377515975028832500e+14	-4.041181454959919375e+14
2.012569832402234624e+02	-2.948850386427096875e+14	-4.309949806104673750e+14
2.032588454376164009e+02	-2.500760979274570312e+14	-4.534367755931156875e+14
2.052607076350093394e+02	-2.037701766637996562e+14	-4.713270759889491250e+14
2.072625698324022778e+02	-1.564166825286579375e+14	-4.845928328481150625e+14
2.092644320297951595e+02	-1.084650316492052656e+14	-4.932039762744671875e+14
2.112662942271880979e+02	-6.036065712586732812e+13	-4.971726187588217500e+14
2.132681564245810364e+02	-1.254108062647115625e+13	-4.965519684725128750e+14
2.152700186219739749e+02	3.456785913661903516e+13	-4.914349951103456250e+14
2.172718808193668565e+02	8.055553220411303125e+13	-4.819528384544664375e+14
2.192737430167597950e+02	1.250297522306587500e+14	-4.682729176632349375e+14
2.212756052141527334e+02	1.676197298813014375e+14	-4.505967082366245000e+14
2.232774674115456719e+02	2.079787865377175000e+14	-4.291571977013118750e+14
2.252793296089385535e+02	2.457868620179474688e+14	-4.042160822501406875e+14
2.272811918063314920e+02	2.807528097708842500e+14	-3.760607932354518125e+14
2.292830540037244305e+02	3.126164288251225000e+14	-3.450014294060765625e+14
2.312849162011173689e+02	3.411501633644834375e+14	-3.113676283577927500e+14
2.332867783985102506e+02	3.661604205643210000e+14	-2.755053671029314688e+14
2.352886405959031890e+02	3.874885031391501250e+14	-2.377736647430340938e+14
2.372905027932961275e+02	4.050111968209185000e+14	-1.985411797570263125e+14
2.392923649906890660e+02	4.186410689069885000e+14	-1.581827367012499062e+14
2.412942271880819476e+02	4.283265147580963750e+14	-1.170758544541469531e+14
2.432960893854748861e+02	4.340515497702696875e+14	-7.559735679922017188e+13
2.452979515828678245e+02	4.358353120482158125e+14	-3.412012119845522656e+13
2.472998137802607062e+02	4.337312374294530000e+14	6.990020623900033203e+12
2.493016759776536446e+02	4.278258963329201250e+14	4.737724968356289062e+13
2.513035381750465831e+02	4.182375238188431250e+14	8.669861789557723438e+13
2.533054003724395216e+02	4.051143045618853125e+14	1.246267956765024531e+14
2.553072625698324032e+02	3.886324755932553750e+14	1.608526706219363438e+14
2.573091247672253417e+02	3.689942830050065625e+14	1.950877355856194062e+14
2.593109869646182801e+02	3.464257930634641875e+14	2.270662100233446250e+14
2.613128491620112186e+02	3.211745370297558750e+14	2.565468696569758125e+14
2.633147113594041002e+02	2.935069759416655625e+14	2.833145971429884375e+14
2.653165735567970387e+02	2.637058018343382188e+14	3.071816879254821250e+14
2.673184357541899772e+02	2.320671258748467188e+14	3.279889392423485625e+14
2.693202979515829156e+02	1.988976203221430000e+14	3.456065226708386250e+14
2.713221601489757973e+02	1.645116704548835000e+14	3.599346112575931250e+14
2.733240223463687357e+02	1.292285623678282344e+14	3.709037212162954375e+14
2.753258845437616742e+02	9.336970245664998438e+13	3.784747431792077500e+14
2.773277467411546127e+02	5.725585322444248438e+13	3.826386700833830625e+14
2.793296089385474943e+02	2.120438379104973047e+13	3.834160584531511250e+14
2.813314711359404328e+02	-1.447343786142209375e+13	3.808562697366088750e+14
2.833333333333333712e+02	-4.947505953019117188e+13	3.750365241163406875e+14
2.853351955307263097e+02	-8.350911085385218750e+13	3.660607718136086875e+14
2.873370577281191913e+02	-1.162976841989580469e+14	3.540583651761874375e+14
2.893389199255121298e+02	-1.475784238033663438e+14	3.391825133144312500e+14
2.913407821229050683e+02	-1.771064394137245938e+14	3.216085209143070000e+14
2.933426443202980067e+02	-2.046560631007049688e+14	3.015318416421921875e+14
2.953445065176908884e+02	-2.300224502453030312e+14	2.791659964694833438e+14
2.973463687150838268e+02	-2.530230008491636562e+14	2.547404065797898750e+14
2.993482309124767653e+02	-2.734985624430413125e+14	2.284981708527875000e+14
3.013500931098697038e+02	-2.913143812281971250e+14	2.006937926667276875e+14
