-7.500000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-7.299813780260707574e+01	5.064086228619433481e-10	5.064411116017886682e-10	5.064652446901199689e-10	5.064823525554049480e-10	5.064926372656654075e-10	5.064961246990921284e-10	5.064928010599700598e-10	5.064826436510106835e-10	5.064656291970894687e-10	5.064417361349383660e-10	5.064109450762001707e-10	5.063732387029509577e-10	5.063286015072188391e-10	5.062770195130011309e-10	5.062184800249100134e-10	5.061529714139582926e-10	5.060804829392834693e-10	5.060010046010518658e-10	5.059145270192336522e-10	5.058210413334244504e-10	5.057205391196489554e-10	5.056130123208377490e-10	5.054984531883194712e-10	5.053768542322113861e-10	5.052482081790187250e-10	5.051125079350939821e-10	5.049697465548766946e-10	5.048199172130391699e-10	5.046630131798347453e-10	5.044990277990693479e-10	5.043279544682245516e-10	5.041497866203382887e-10	5.039645177073152405e-10	5.037721411843912481e-10	5.035726504955157901e-10	5.033660390594495582e-10	5.031523002564018710e-10	5.029314274150507632e-10	5.027034137998060580e-10	5.024682525981895897e-10	5.022259369082127378e-10	5.019764597256415680e-10	5.017198139310431832e-10	5.014559922765073043e-10	5.011849873719410238e-10	5.009067916708313738e-10	5.006213974553648636e-10	5.003287968207963507e-10	5.000289816589411014e-10	4.997219436406675125e-10	4.994076741972493586e-10	4.990861645004255696e-10	4.987574054410043769e-10	4.984213876058251957e-10	4.980781012528727933e-10	4.977275362843153366e-10	4.973696822172051383e-10	4.970045281515508290e-10	4.966320627354237772e-10	4.962522741267216655e-10	4.958651499511487496e-10	4.954706772559135959e-10	4.950688424585590689e-10	4.946596312902531028e-10	4.942430287327531965e-10	4.938190189481228409e-10	4.933875852001219611e-10	4.929487097659899646e-10	4.925023738371076575e-10	4.920485574067296029e-10	4.915872391426169184e-10	4.911183962419577586e-10	4.906420042654008656e-10	4.901580369463298478e-10	4.896664659706152774e-10	4.891672607209500174e-10	4.886603879784073162e-10	4.881458115719639682e-10	4.876234919642273771e-10	4.870933857582879486e-10	4.865554451061507425e-10	4.860096169931172263e-10	4.854558423640815436e-10	4.848940550459032897e-10	4.843241804031668454e-10	4.837461336401006571e-10	4.831598176249372337e-10	4.825651200574100515e-10	4.819619097130522731e-10	4.813500313574515960e-10	4.807292986884344538e-10	4.800994842537650155e-10	4.794603045395049659e-10	4.788113969599538317e-10	4.781522824142291582e-10	4.774823000319837639e-10	4.768004824604460598e-10	4.761052839349116029e-10	4.753938508620436245e-10	4.746591231549735641e-10
-7.099627560521415148e+01	3.466572556041282936e-09	3.467772027876219211e-09	3.468836000197689708e-09	3.469743151398597212e-09	3.470483101780177412e-09	3.471050047094355981e-09	3.471440372177000357e-09	3.471651651580977286e-09	3.471682170482777035e-09	3.471530670243839808e-09	3.471196202337589039e-09	3.470678039224185865e-09	3.469975617248171081e-09	3.469088498556210833e-09	3.468016344833368123e-09	3.466758898666350130e-09	3.465315969989720441e-09	3.463687426014788552e-09	3.461873183602820582e-09	3.459873203390386014e-09	3.457687485194224638e-09	3.455316064366037780e-09	3.452759008862953302e-09	3.450016416864247447e-09	3.447088414809920105e-09	3.443975155768458190e-09	3.440676818063814259e-09	3.437193604108177321e-09	3.433525739399220250e-09	3.429673471649588968e-09	3.425637070023151284e-09	3.421416824457760134e-09	3.417013045058161747e-09	3.412426061545827475e-09	3.407656222754790936e-09	3.402703896164480389e-09	3.397569467461978064e-09	3.392253340127300341e-09	3.386755935036179416e-09	3.381077690075567829e-09	3.375219059767625324e-09	3.369180514898394159e-09	3.362962542147673834e-09	3.356565643716882043e-09	3.349990336951815241e-09	3.343237153957351627e-09	3.336306641201143957e-09	3.329199359103386761e-09	3.321915881609592444e-09	3.314456795743283861e-09	3.306822701135250791e-09	3.299014209525833296e-09	3.291031944236400871e-09	3.282876539605805459e-09	3.274548640387199284e-09	3.266048901100045130e-09	3.257377985331576376e-09	3.248536564981197702e-09	3.239525319440478197e-09	3.230344934700375324e-09	3.220996102376101063e-09	3.211479518638641131e-09	3.201795883040223032e-09	3.191945897219004161e-09	3.181930263465829187e-09	3.171749683133005459e-09	3.161404854861502750e-09	3.150896472598744375e-09	3.140225223373942568e-09	3.129391784791574966e-09	3.118396822195733777e-09	3.107240985448355734e-09	3.095924905252151150e-09	3.084449188933807146e-09	3.072814415583581900e-09	3.061021130422730767e-09	3.049069838238215112e-09	3.036960995682664934e-09	3.024695002182960828e-09	3.012272189128301784e-09	2.999692806911015510e-09	2.986957009260511193e-09	2.974064834127006502e-09	2.961016180113794119e-09	2.947810777088357474e-09	2.934448149066324189e-09	2.920927566664346508e-09	2.907247985202456058e-09	2.893407962633264806e-09	2.879405548402029657e-09	2.865238129197260989e-09	2.850902208573837919e-09	2.836393080968508177e-09	2.821704328590432063e-09	2.806827002583833670e-09	2.791748195749114951e-09	2.776448314287735767e-09	2.760895128121334553e-09	2.745027809946842009e-09	2.728693506432083954e-09
-6.899441340782122722e+01	1.367802322909597638e-08	1.368961819500719363e-08	1.370048917390504309e-08	1.371019093925274720e-08	1.371856125381618475e-08	1.372551961124156222e-08	1.373101915744456693e-08	1.373502983608659114e-08	1.373753110823279935e-08	1.373850835134961738e-08	1.373795089821867108e-08	1.373585088874941904e-08	1.373220255852364228e-08	1.372700177731471729e-08	1.372024573820580854e-08	1.371193274135896844e-08	1.370206203942470263e-08	1.369063372432727330e-08	1.367764864255543549e-08	1.366310833053978724e-08	1.364701496446557111e-08	1.362937132063980408e-08	1.361018074369263665e-08	1.358944712067109829e-08	1.356717485961617014e-08	1.354336887158523857e-08	1.351803455534470108e-08	1.349117778414658421e-08	1.346280489414061008e-08	1.343292267407493414e-08	1.340153835601444090e-08	1.336865960686290031e-08	1.333429452051875944e-08	1.329845161052783476e-08	1.326113980312221340e-08	1.322236843055472918e-08	1.318214722465442830e-08	1.314048631054082711e-08	1.309739620044471743e-08	1.305288778759117755e-08	1.300697234010660114e-08	1.295966149491654455e-08	1.291096725160507541e-08	1.286090196620930175e-08	1.280947834492504366e-08	1.275670943770131706e-08	1.270260863170238416e-08	1.264718964461689131e-08	1.259046651779368107e-08	1.253245360918389020e-08	1.247316558606816266e-08	1.241261741754699773e-08	1.235082436677071500e-08	1.228780198288376072e-08	1.222356609265573942e-08	1.215813279176864108e-08	1.209151843572631317e-08	1.202373963034798981e-08	1.195481322180270766e-08	1.188475628613546391e-08	1.181358611822882684e-08	1.174132022013523565e-08	1.166797628870510984e-08	1.159357220242363298e-08	1.151812600735465285e-08	1.144165590207245336e-08	1.136418022144091315e-08	1.128571741907377761e-08	1.120628604827814804e-08	1.112590474124462913e-08	1.104459218619964425e-08	1.096236710217603298e-08	1.087924821098374660e-08	1.079525420586870088e-08	1.071040371622908932e-08	1.062471526760639068e-08	1.053820723597200167e-08	1.045089779507468135e-08	1.036280485527745173e-08	1.027394599186460013e-08	1.018433836019611433e-08	1.009399859426372792e-08	1.000294268406344756e-08	9.911185825597876519e-09	9.818742235030656222e-09	9.725624915175687206e-09	9.631845357529018773e-09	9.537413155461966044e-09	9.442335492296273911e-09	9.346616448742684059e-09	9.250256041938727725e-09	9.153248851973049152e-09	9.055581988324826336e-09	8.957231947041154161e-09	8.858159486765919378e-09	8.758300679418128038e-09	8.657549765500921387e-09	8.555721676788679659e-09	8.452451247464991783e-09	8.346791639785691717e-09
-6.699255121042830297e+01	4.328088556097555646e-08	4.334705804397078022e-08	4.341099734136569262e-08	4.346937236653661008e-08	4.352104731132039013e-08	4.356547634589318936e-08	4.360234738537539764e-08	4.363146234796442072e-08	4.365268693400603189e-08	4.366592634104242233e-08	4.367111227771717257e-08	4.366819547545966760e-08	4.365714110793452364e-08	4.363792585226710395e-08	4.361053592735255520e-08	4.357496573938633266e-08	4.353121691864527882e-08	4.347929761616926736e-08	4.341922197762563580e-08	4.335100974066741531e-08	4.327468592000523029e-08	4.319028055578521605e-08	4.309782850827531977e-08	4.299736928680066382e-08	4.288894690422992278e-08	4.277260975064355555e-08	4.264841048145660843e-08	4.251640591644431454e-08	4.237665694697161755e-08	4.222922844935534640e-08	4.207418920275452221e-08	4.191161181033577100e-08	4.174157262272777025e-08	4.156415166298355959e-08	4.137943255242852376e-08	4.118750243689523796e-08	4.098845191294415859e-08	4.078237495374577862e-08	4.056936883436160802e-08	4.034953405621009008e-08	4.012297427054333549e-08	3.988979620079179687e-08	3.965010956366021155e-08	3.940402698887825756e-08	3.915166393752594435e-08	3.889313861886707402e-08	3.862857190563379698e-08	3.835808724771351789e-08	3.808181058419425170e-08	3.779987025372850685e-08	3.751239690317710259e-08	3.721952339449413567e-08	3.692138470981237252e-08	3.661811785468464417e-08	3.630986175943097104e-08	3.599675717853342898e-08	3.567894658801068298e-08	3.535657408069149531e-08	3.502978525929063311e-08	3.469872712717193939e-08	3.436354797665950823e-08	3.402439727473035695e-08	3.368142554588797414e-08	3.333478425197484931e-08	3.298462566863314774e-08	3.263110275806224322e-08	3.227436903764920186e-08	3.191457844395881580e-08	3.155188519146129912e-08	3.118644362524073604e-08	3.081840806676112133e-08	3.044793265155954146e-08	3.007517115747588676e-08	2.970027682170025634e-08	2.932340214450194114e-08	2.894469867696843336e-08	2.856431678939083155e-08	2.818240541602842500e-08	2.779911177079341282e-08	2.741458102680810946e-08	2.702895595064303206e-08	2.664237647911364703e-08	2.625497922245037583e-08	2.586689687193338248e-08	2.547825748188304317e-08	2.508918358391888709e-08	2.469979107352595287e-08	2.431018778164818510e-08	2.392047160112136234e-08	2.353072796824521132e-08	2.314102638307440273e-08	2.275141544766167683e-08	2.236191552559817263e-08	2.197250739235090810e-08	2.158311370435858698e-08	2.119356656235054541e-08	2.080354519852919295e-08	2.041243933109339545e-08	2.001898040052618530e-08	1.961976679765345877e-08
-6.499068901303537871e+01	1.214060443663085263e-07	1.216877983826951295e-07	1.219650648105381765e-07	1.222215047721638059e-07	1.224516865861230985e-07	1.226530255136212093e-07	1.228240473195648319e-07	1.229638152648125482e-07	1.230716930578975904e-07	1.231472314868758633e-07	1.231901083563999135e-07	1.232000941261185355e-07	1.231770310325948056e-07	1.231208197672632089e-07	1.230314106187145711e-07	1.229087973690690473e-07	1.227530129511210720e-07	1.225641262651072756e-07	1.223422397782602161e-07	1.220874876636255845e-07	1.218000343165367249e-07	1.214800731389721927e-07	1.211278255156774417e-07	1.207435399282972959e-07	1.203274911689419625e-07	1.198799796251043482e-07	1.194013306152259212e-07	1.188918937594849841e-07	1.183520423742054382e-07	1.177821728810937607e-07	1.171827042246045332e-07	1.165540772923080929e-07	1.158967543343335291e-07	1.152112183788808368e-07	1.144979726415129774e-07	1.137575399264996466e-07	1.129904620189279997e-07	1.121972990666502513e-07	1.113786289514218516e-07	1.105350466488151392e-07	1.096671635766802609e-07	1.087756069320788081e-07	1.078610190167431463e-07	1.069240565512181549e-07	1.059653899779289103e-07	1.049857027534899659e-07	1.039856906306301535e-07	1.029660609301565284e-07	1.019275318034189336e-07	1.008708314857686699e-07	9.979669754152762135e-08	9.870587610100117221e-08	9.759912109007801144e-08	9.647719345296318649e-08	9.534086036858863850e-08	9.419089446123449223e-08	9.302807300587836007e-08	9.185317712876450821e-08	9.066699100365173866e-08	8.947030104415520528e-08	8.826389509254297348e-08	8.704856160528034386e-08	8.582508883553221596e-08	8.459426401273073425e-08	8.335687251919356537e-08	8.211369706362468394e-08	8.086551685114792152e-08	7.961310674929540396e-08	7.835723644909984707e-08	7.709866962009688398e-08	7.583816305762376015e-08	7.457646582027550556e-08	7.331431835472250181e-08	7.205245160426336228e-08	7.079158609643222275e-08	6.953243100362614004e-08	6.827568316896836596e-08	6.702202608733684380e-08	6.577212882846979939e-08	6.452664488503335829e-08	6.328621092309594590e-08	6.205144540500627965e-08	6.082294704433016519e-08	5.960129303790959108e-08	5.838703699916121953e-08	5.718070648607612339e-08	5.598279997154709941e-08	5.479378303344417062e-08	5.361408343135888981e-08	5.244408455752318380e-08	5.128411644747593387e-08	5.013444300623932052e-08	4.899524312895204875e-08	4.786658148343065087e-08	4.674836069737698078e-08	4.564023739581544875e-08	4.454146027924580129e-08	4.345051352159509031e-08	4.236414999887490487e-08	4.127350610179617895e-08
-6.298882681564245445e+01	3.152427710431088972e-07	3.162384075204549706e-07	3.172297749389266152e-07	3.181539643424088401e-07	3.189902739411373124e-07	3.197288572947781077e-07	3.203640733752055749e-07	3.208923143714821146e-07	3.213111141427158146e-07	3.216187246446198869e-07	3.218138927981169312e-07	3.218957334660177516e-07	3.218636525849139540e-07	3.217172982541857901e-07	3.214565282484667650e-07	3.210813875959440219e-07	3.205920925420366647e-07	3.199890186780007265e-07	3.192726918468036068e-07	3.184437809323168155e-07	3.175030919405617100e-07	3.164515629728760033e-07	3.152902598147651736e-07	3.140203719464238707e-07	3.126432088366439981e-07	3.111601964203427053e-07	3.095728736870296193e-07	3.078828893269018037e-07	3.060919983953139342e-07	3.042020589667224466e-07	3.022150287569265673e-07	3.001329616982660319e-07	2.979580044569053096e-07	2.956923928847799292e-07	2.933384484014933389e-07	2.908985743035812203e-07	2.883752520002678484e-07	2.857710371762118113e-07	2.830885558828534164e-07	2.803305005608878900e-07	2.774996259971414854e-07	2.745987452197481770e-07	2.716307253360424156e-07	2.685984833180135562e-07	2.655049817405268174e-07	2.623532244778114563e-07	2.591462523639616905e-07	2.558871388233982312e-07	2.525789854773926659e-07	2.492249177328844050e-07	2.458280803599063061e-07	2.423916330639972928e-07	2.389187460600083422e-07	2.354125956537109699e-07	2.318763598375941777e-07	2.283132139071823378e-07	2.247263261041281571e-07	2.211188532922287283e-07	2.174939366723744703e-07	2.138546975422756983e-07	2.102042331066089620e-07	2.065456123429872753e-07	2.028818719288806938e-07	1.992160122342846470e-07	1.955509933845556874e-07	1.918897313973875553e-07	1.882350943973850188e-07	1.845898989110774139e-07	1.809569062444997132e-07	1.773388189446066153e-07	1.737382773447618013e-07	1.701578561932999739e-07	1.666000613626448537e-07	1.630673266345950773e-07	1.595620105550589098e-07	1.560863933485797418e-07	1.526426738792443172e-07	1.492329666397239158e-07	1.458592987438657686e-07	1.425236068898593431e-07	1.392277342497211374e-07	1.359734272254564634e-07	1.327623319909395214e-07	1.295959907085146133e-07	1.264758372662189528e-07	1.234031923184214347e-07	1.203792573182397293e-07	1.174051070852650256e-07	1.144816802237969933e-07	1.116097663353694901e-07	1.087899883430065011e-07	1.060227771431682294e-07	1.033083337658657682e-07	1.006465702307930687e-07	9.803701185991073974e-08	9.547862429075565632e-08	9.296947738856087980e-08	9.050600018495483535e-08	8.808094882947255436e-08	8.567519334075356250e-08
-6.098696461824953019e+01	7.747646419583556661e-07	7.778592229772733572e-07	7.809650195655633380e-07	7.838751161491586576e-07	7.865216182558082622e-07	7.888720938464677294e-07	7.909078135242335488e-07	7.926166882638294972e-07	7.939903858868685874e-07	7.950229673402866960e-07	7.957101712400317808e-07	7.960490080152319678e-07	7.960375149565136578e-07	7.956746005382055166e-07	7.949599408910227168e-07	7.938939080103753715e-07	7.924775179091281970e-07	7.907123916176463225e-07	7.886007246068794528e-07	7.861452617925358500e-07	7.833492762472933907e-07	7.802165503592699376e-07	7.767513585710214049e-07	7.729584510961236283e-07	7.688430381886315937e-07	7.644107746640058057e-07	7.596677444569912103e-07	7.546204450642325099e-07	7.492757717648037913e-07	7.436410015454139763e-07	7.377237766822604787e-07	7.315320879506771031e-07	7.250742574485223196e-07	7.183589210307694630e-07	7.113950103618740563e-07	7.041917345997366471e-07	6.967585617309022633e-07	6.891051995813574728e-07	6.812415765311239399e-07	6.731778219639701672e-07	6.649242464861301528e-07	6.564913219499893240e-07	6.478896613203832783e-07	6.391299984224865070e-07	6.302231676113176425e-07	6.211800834036585714e-07	6.120117201137367036e-07	6.027290915343522528e-07	5.933432307052739452e-07	5.838651698106878207e-07	5.743059202472792338e-07	5.646764529041634057e-07	5.549876786953640379e-07	5.452504293848821989e-07	5.354754387436020150e-07	5.256733240763419237e-07	5.158545681563043171e-07	5.060295016029801784e-07	4.962082857382460643e-07	4.864008959539459540e-07	4.766171056226797235e-07	4.668664705818085655e-07	4.571583142188609495e-07	4.475017131845401801e-07	4.379054837574081871e-07	4.283781688820407132e-07	4.189280258999764660e-07	4.095630149901199439e-07	4.002907883323575101e-07	3.911186800049646193e-07	3.820536966228776654e-07	3.731025087199760641e-07	3.642714428740897821e-07	3.555664745683520878e-07	3.469932217765833608e-07	3.385569392533378095e-07	3.302625135007222605e-07	3.221144583735749764e-07	3.141169112713562436e-07	3.062736298481119987e-07	2.985879891495871168e-07	2.910629790567880736e-07	2.837012018746131291e-07	2.765048698474885464e-07	2.694758023032119806e-07	2.626154220086136583e-07	2.559247501452366136e-07	2.494043990446696780e-07	2.430545614000805251e-07	2.368749939822058627e-07	2.308649927266907880e-07	2.250233540153490606e-07	2.193483131915065099e-07	2.138374439199626990e-07	2.084874862959849916e-07	2.032940351758263994e-07	1.982509247447531714e-07	1.933488492050655131e-07	1.885715728991334263e-07	1.838805287773828961e-07
-5.898510242085660593e+01	1.824974604258729060e-06	1.833735283024806732e-06	1.842576630920408318e-06	1.850889291791532749e-06	1.858473100152544612e-06	1.865231772030854872e-06	1.871109153665108722e-06	1.876068623321276974e-06	1.880084713389161805e-06	1.883139162254408242e-06	1.885218849817969814e-06	1.886314629704515278e-06	1.886420625749865792e-06	1.885533784870066035e-06	1.883653578761174106e-06	1.880781795389777653e-06	1.876922386236451445e-06	1.872081348846852461e-06	1.866266631977450613e-06	1.859488055196911783e-06	1.851757237603966032e-06	1.843087532089107088e-06	1.833493962712708994e-06	1.822993163533057772e-06	1.811603317734973252e-06	1.799344096268556189e-06	1.786236595461550181e-06	1.772303273251841817e-06	1.757567883820796927e-06	1.742055410508152055e-06	1.725791996964816305e-06	1.708804876557967662e-06	1.691122300087901476e-06	1.672773461911446068e-06	1.653788424594776042e-06	1.634198042240757945e-06	1.614033882653767141e-06	1.593328148519145322e-06	1.572113597785738082e-06	1.550423463448765147e-06	1.528291372937039816e-06	1.505751267313491960e-06	1.482837320501332836e-06	1.459583858750164211e-06	1.436025280557050271e-06	1.412195977257103217e-06	1.388130254496614303e-06	1.363862254799247010e-06	1.339425881432359085e-06	1.314854723776191854e-06	1.290181984393534075e-06	1.265440407991534573e-06	1.240662212460684250e-06	1.215879022168634948e-06	1.191121803678518194e-06	1.166420804052793701e-06	1.141805491894448932e-06	1.117304501267614132e-06	1.092945578629378411e-06	1.068755532893837964e-06	1.044760188738204182e-06	1.020984343249156547e-06	9.974517259956117232e-07	9.741849626016633899e-07	9.512055418806914726e-07	9.285337865785246010e-07	9.061888277600796387e-07	8.841885828600816185e-07	8.625497374042624651e-07	8.412877303927961328e-07	8.204167433225811435e-07	7.999496928092038280e-07	7.798982267528596778e-07	7.602727239749149068e-07	7.410822972328468528e-07	7.223347995005210608e-07	7.040368333774754116e-07	6.861937634641673026e-07	6.688097315086060104e-07	6.518876740915353855e-07	6.354293425694655592e-07	6.194353249332007338e-07	6.039050691577114127e-07	5.888369075076094024e-07	5.742280811059479940e-07	5.600747638484978689e-07	5.463720844115512109e-07	5.331141445922351513e-07	5.202940314208426753e-07	5.079038191868264820e-07	4.959345553333299911e-07	4.843762203298684048e-07	4.732176445241169638e-07	4.624463510201316570e-07	4.520482641502322290e-07	4.420071547619479300e-07	4.323035145493294685e-07	4.229119965929219587e-07	4.137943359216203429e-07	4.048705122816421635e-07
-5.698324022346368167e+01	4.150611355604240607e-06	4.173707584369168233e-06	4.197110964845485818e-06	4.219168335538296422e-06	4.239334788068888973e-06	4.257345981963350604e-06	4.273046089412595047e-06	4.286332392977399493e-06	4.297132822156057944e-06	4.305395399893582740e-06	4.311082740536110626e-06	4.314168945371643781e-06	4.314637734863367164e-06	4.312481260236776200e-06	4.307699306495482177e-06	4.300298729038299530e-06	4.290293033038728738e-06	4.277702041140121089e-06	4.262551615713222909e-06	4.244873414163247094e-06	4.224704663269493748e-06	4.202087943275205199e-06	4.177070975520505615e-06	4.149706409460383698e-06	4.120051606307747981e-06	4.088168417516742806e-06	4.054122957015790410e-06	4.017985366603884484e-06	3.979829574296084092e-06	3.939733045683901247e-06	3.897776528589422869e-06	3.854043791456346624e-06	3.808621356048955344e-06	3.761598225130110964e-06	3.713065605867662574e-06	3.663116629779638131e-06	3.611846070075533234e-06	3.559350057286098673e-06	3.505725794099194681e-06	3.451071270335698691e-06	3.395484979008242660e-06	3.339065634407466462e-06	3.281911893156153616e-06	3.224122079161552389e-06	3.165793913380915885e-06	3.107024249295026068e-06	3.047908814959717200e-06	2.988541962476371140e-06	2.929016425689345066e-06	2.869423086881556844e-06	2.809850753199349584e-06	2.750385943494397356e-06	2.691112686224178298e-06	2.632112329003679412e-06	2.573463360349640883e-06	2.515241244105242337e-06	2.457518266977802720e-06	2.400363399565079214e-06	2.343842171187469663e-06	2.288016558783939241e-06	2.232944890069239688e-06	2.178681761089026770e-06	2.125277968248233934e-06	2.072780454826579128e-06	2.021232271933722621e-06	1.970672553795454041e-06	1.921136507201582503e-06	1.872655414886060972e-06	1.825256652550379144e-06	1.778963719182469989e-06	1.733796280265263488e-06	1.689770223411455556e-06	1.646897725903830916e-06	1.605187333563166375e-06	1.564644050307753898e-06	1.525269437708979304e-06	1.487061723784827145e-06	1.450015920205760006e-06	1.414123947012241198e-06	1.379374763856232694e-06	1.345754506674267691e-06	1.313246628568317319e-06	1.281832043499316218e-06	1.251489271166554147e-06	1.222194581122384464e-06	1.193922133705372029e-06	1.166644114683488584e-06	1.140330859443596594e-06	1.114950960903728571e-06	1.090471352628135736e-06	1.066857354081185139e-06	1.044072656970699550e-06	1.022079216885483498e-06	1.000836985532853209e-06	9.803033579426904540e-07	9.604320680235187323e-07	9.411708974696908612e-07	9.224564232998605267e-07	9.041994750460441402e-07	8.862260572758209855e-07
